service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
581,0,0,0,0,0,0,0,20201119,20210612
582,0,0,0,0,0,1,1,20201119,20210612
583,0,0,0,0,0,1,0,20201119,20210612
584,1,1,1,1,1,0,0,20201119,20210612
585,0,0,0,0,0,0,0,20201119,20210612
586,0,0,0,0,0,0,0,20201119,20210612
587,0,0,0,0,0,1,1,20201119,20210612
588,0,0,0,0,0,0,0,20201119,20210612
589,1,1,1,1,0,1,1,20201119,20210612
590,1,1,1,1,0,0,0,20201119,20210612
591,0,0,0,0,0,0,0,20201119,20210612
592,0,0,0,0,1,1,1,20201119,20210612
593,0,0,0,0,1,0,0,20201119,20210612
594,0,0,0,0,0,0,0,20201119,20210612
595,0,0,0,0,1,0,0,20201119,20210612
596,1,1,1,1,0,0,0,20201119,20210612
597,1,1,1,1,0,0,0,20201119,20210612
598,0,0,0,0,0,1,0,20201119,20210612
599,0,0,0,0,0,0,0,20201119,20210612
600,0,0,0,0,0,0,0,20201119,20210612
601,1,1,1,1,1,1,1,20201119,20210612
602,0,0,0,0,0,1,1,20201119,20210612
603,0,0,0,0,0,0,0,20201119,20210612
604,1,1,1,1,0,1,1,20201119,20210612
605,0,0,0,0,0,0,0,20201119,20210612
606,0,0,0,0,1,1,1,20201119,20210612
607,0,0,0,0,0,1,0,20201119,20210612
608,1,1,1,1,1,0,1,20201119,20210612
609,1,1,1,1,0,0,0,20201119,20210612
610,0,0,0,0,1,1,1,20201119,20210612
611,1,1,1,1,1,0,0,20201119,20210612
612,0,0,0,0,0,1,1,20201119,20210612
613,0,0,0,0,0,0,0,20201119,20210612
614,1,1,1,1,0,0,0,20201119,20210612
615,1,1,1,1,1,1,0,20201119,20210612
616,1,1,1,1,1,1,1,20201119,20210612
617,1,1,1,1,1,1,1,20201119,20210612
618,0,0,0,0,0,0,1,20201119,20210612
619,0,0,0,0,0,1,1,20201119,20210612
620,0,0,0,0,0,0,1,20201119,20210612
621,0,0,0,0,1,1,0,20201119,20210612
622,1,1,1,1,1,0,0,20201119,20210612
623,1,1,1,1,1,1,0,20201119,20210612
624,1,1,1,1,1,1,1,20201119,20210612
625,1,1,1,1,1,1,1,20201119,20210612
626,1,1,1,1,0,0,1,20201119,20210612
627,0,0,0,0,0,0,0,20201119,20210612
628,1,1,1,1,1,1,0,20201119,20210612
629,1,1,1,1,1,1,1,20201119,20210612
630,1,1,1,1,1,1,1,20201119,20210612
631,0,0,0,0,0,0,0,20201119,20210612
632,0,0,0,0,0,0,0,20201119,20210612
633,0,0,0,0,0,0,0,20201119,20210612
634,1,1,1,1,1,1,1,20201119,20210612
635,1,1,1,1,0,0,1,20201119,20210612
636,1,1,1,1,1,1,0,20201119,20210612
637,1,1,1,1,1,1,0,20201119,20210612
638,1,1,1,1,1,0,0,20201119,20210612
639,0,0,0,0,0,1,0,20201119,20210612
640,1,1,1,1,1,0,0,20201119,20210612
641,1,1,1,1,1,1,0,20201119,20210612
642,1,1,1,1,1,1,0,20201119,20210612
643,0,0,0,0,0,0,0,20201119,20210612
644,1,1,1,1,1,1,0,20201119,20210612
645,0,0,0,0,0,1,0,20201119,20210612
646,1,1,1,1,1,1,0,20201119,20210612
647,0,0,0,0,0,0,0,20201119,20210612
648,1,1,1,1,1,1,0,20201119,20210612
649,0,0,0,0,0,0,0,20201119,20210612
650,0,0,0,0,0,0,1,20201119,20210612
651,1,1,1,1,0,0,1,20201119,20210612
652,1,1,1,1,0,0,1,20201119,20210612
653,0,0,0,0,0,0,1,20201119,20210612
654,0,0,0,0,0,1,0,20201119,20210612
655,1,1,1,1,1,1,1,20201119,20210612
656,1,1,1,1,1,1,1,20201119,20210612
657,1,1,1,1,1,0,1,20201119,20210612
658,1,1,1,1,1,1,1,20201119,20210612
659,1,1,1,1,1,1,0,20201119,20210612
660,1,1,1,1,0,0,1,20201119,20210612
661,1,1,1,1,1,1,1,20201119,20210612
662,1,1,1,1,1,0,0,20201119,20210612
663,0,0,0,0,1,1,0,20201119,20210612
664,0,0,0,0,0,0,0,20201119,20210612
665,0,0,0,0,0,0,0,20201119,20210612
666,0,0,0,0,0,0,0,20201119,20210612
667,0,0,0,0,0,0,0,20201119,20210612
668,0,0,0,0,0,0,0,20201119,20210612
669,0,0,0,0,0,1,1,20201119,20210612
670,0,0,0,0,0,0,1,20201119,20210612
671,1,1,1,1,1,1,1,20201119,20210612
672,1,1,1,1,1,1,1,20201119,20210612
673,1,1,1,1,1,1,1,20201119,20210612
674,0,0,0,0,1,1,0,20201119,20210612
675,1,1,1,1,0,0,1,20201119,20210612
676,0,0,0,0,0,0,0,20201119,20210612
677,0,0,0,0,1,1,0,20201119,20210612
678,1,1,1,1,1,1,1,20201119,20210612
679,1,1,1,1,0,0,1,20201119,20210612
680,1,1,1,1,1,1,1,20201119,20210612
681,0,0,0,0,0,0,0,20201119,20210612
682,1,1,1,1,1,0,0,20201119,20210612
683,0,0,0,0,0,1,1,20201119,20210612
684,0,0,0,0,0,0,0,20201119,20210612
685,0,0,0,0,0,1,1,20201119,20210612
686,0,0,0,0,0,1,1,20201119,20210612
687,0,0,0,0,0,0,0,20201119,20210612
688,0,0,0,0,0,0,0,20201119,20210612
689,0,0,0,0,0,0,0,20201119,20210612
690,0,0,0,0,0,0,0,20201119,20210612
691,1,1,1,1,1,1,1,20201119,20210612
692,0,0,0,0,0,1,1,20201119,20210612
693,1,1,1,1,1,1,1,20201119,20210612
694,0,0,0,0,0,0,0,20201119,20210612
695,0,0,0,0,0,0,0,20201119,20210612
696,0,0,0,0,0,0,0,20201119,20210612
697,0,0,0,0,0,0,0,20201119,20210612
698,0,0,0,0,0,0,0,20201119,20210612
699,0,0,0,0,0,0,0,20201119,20210612
700,0,0,0,0,0,0,0,20201119,20210612
701,0,0,0,0,0,1,0,20201119,20210612
702,1,1,1,1,1,0,1,20201119,20210612
703,0,0,0,0,0,0,0,20201119,20210612
704,0,0,0,0,0,0,0,20201119,20210612
705,0,0,0,0,0,0,0,20201119,20210612
706,0,0,0,0,0,0,0,20201119,20210612
707,0,0,0,0,0,0,0,20201119,20210612
708,0,0,0,0,0,0,0,20201119,20210612
709,0,0,0,0,0,0,0,20201119,20210612
710,0,0,0,0,0,0,0,20201119,20210612
711,0,0,0,0,0,0,0,20201119,20210612
712,1,1,1,1,0,0,1,20201119,20210612
713,0,0,0,0,0,0,0,20201119,20210612
714,0,0,0,0,0,0,0,20201119,20210612
715,0,0,0,0,0,0,0,20201119,20210612
716,1,1,1,1,0,0,1,20201119,20210612
717,0,0,0,0,0,0,0,20201119,20210612
718,1,1,1,1,0,0,0,20201119,20210612
719,0,0,0,0,0,0,0,20201119,20210612
720,1,1,1,1,1,0,0,20201119,20210612
721,1,1,1,1,1,1,1,20201119,20210612
722,0,0,0,0,0,0,0,20201119,20210612
723,0,0,0,0,0,0,0,20201119,20210612
724,0,0,0,0,0,0,1,20201119,20210612
725,0,0,0,0,0,0,0,20201119,20210612
726,0,0,0,0,0,0,0,20201119,20210612
727,0,0,0,0,0,0,1,20201119,20210612
728,0,0,0,0,0,1,0,20201119,20210612
729,1,1,1,1,1,0,0,20201119,20210612
730,0,0,0,0,0,1,0,20201119,20210612
731,0,0,0,0,0,0,0,20201119,20210612
732,0,0,0,0,1,0,0,20201119,20210612
733,0,0,0,0,1,0,0,20201119,20210612
734,0,0,0,0,0,0,1,20201119,20210612
735,0,0,0,0,0,0,0,20201119,20210612
736,0,0,0,0,0,0,0,20201119,20210612
737,0,0,0,0,0,0,0,20201119,20210612
738,0,0,0,0,0,0,0,20201119,20210612
739,0,0,0,0,0,0,0,20201119,20210612
740,0,0,0,0,0,0,0,20201119,20210612
741,0,0,0,0,0,0,0,20201119,20210612
742,0,0,0,0,0,0,0,20201119,20210612
743,0,0,0,0,1,1,0,20201119,20210612
744,0,0,0,0,0,0,1,20201119,20210612
745,0,0,0,0,0,0,0,20201119,20210612
746,0,0,0,0,0,0,0,20201119,20210612
747,1,1,1,1,1,1,1,20201119,20210612
748,1,1,1,1,0,0,1,20201119,20210612
749,1,1,1,1,1,0,0,20201119,20210612
750,1,1,1,1,1,0,1,20201119,20210612
751,0,0,0,0,0,0,1,20201119,20210612
752,1,1,1,1,1,0,0,20201119,20210612
753,1,1,1,1,1,0,0,20201119,20210612
754,1,1,1,1,0,0,1,20201119,20210612
755,0,0,0,0,0,1,0,20201119,20210612
756,1,1,1,1,1,1,0,20201119,20210612
757,1,1,1,1,1,1,0,20201119,20210612
758,1,1,1,1,1,1,1,20201119,20210612
759,0,0,0,0,0,1,1,20201119,20210612
760,0,0,0,0,0,1,1,20201119,20210612
761,1,1,1,1,1,1,1,20201119,20210612
762,1,1,1,1,1,1,1,20201119,20210612
763,1,1,1,1,1,1,1,20201119,20210612
764,1,1,1,1,1,1,1,20201119,20210612
765,0,0,0,0,0,0,0,20201119,20210612
766,1,1,1,1,1,0,0,20201119,20210612
767,1,1,1,1,1,0,0,20201119,20210612
768,1,1,1,1,1,1,1,20201119,20210612
769,1,1,1,1,1,1,1,20201119,20210612
770,1,1,1,1,1,1,1,20201119,20210612
771,1,1,1,1,1,1,1,20201119,20210612
772,1,1,1,1,1,1,1,20201119,20210612
773,0,0,0,0,0,1,1,20201119,20210612
774,0,0,0,0,0,0,1,20201119,20210612
775,1,1,1,1,1,1,1,20201119,20210612
776,0,0,0,0,1,1,0,20201119,20210612
777,1,1,1,1,1,0,0,20201119,20210612
778,1,1,1,1,1,1,1,20201119,20210612
779,1,1,1,1,1,1,1,20201119,20210612
780,0,0,0,0,0,1,1,20201119,20210612
781,1,1,1,1,1,1,1,20201119,20210612
782,1,1,1,1,1,1,1,20201119,20210612
783,1,1,1,1,1,1,1,20201119,20210612
784,0,0,0,0,1,1,0,20201119,20210612
785,1,1,1,1,0,0,1,20201119,20210612
786,0,0,0,0,1,1,0,20201119,20210612
787,1,1,1,1,1,1,0,20201119,20210612
788,1,1,1,1,1,1,1,20201119,20210612
789,1,1,1,1,1,1,1,20201119,20210612
790,1,1,1,1,1,1,1,20201119,20210612
791,1,1,1,1,0,0,1,20201119,20210612
792,1,1,1,1,0,0,1,20201119,20210612
793,1,1,1,1,0,0,1,20201119,20210612
794,0,0,0,0,1,1,0,20201119,20210612
795,0,0,0,0,0,0,1,20201119,20210612
796,0,0,0,0,0,0,0,20201119,20210612
797,0,0,0,0,0,0,0,20201119,20210612
798,1,1,1,1,0,0,1,20201119,20210612
799,0,0,0,0,0,0,0,20201119,20210612
800,0,0,0,0,0,0,0,20201119,20210612
801,0,0,0,0,0,0,0,20201119,20210612
802,0,0,0,0,0,1,0,20201119,20210612
803,0,0,0,0,0,0,0,20201119,20210612
804,1,1,1,1,1,0,1,20201119,20210612
805,0,0,0,0,0,0,0,20201119,20210612
806,1,1,1,1,0,0,1,20201119,20210612
807,0,0,0,0,0,0,1,20201119,20210612
808,0,0,0,0,0,0,0,20201119,20210612
809,0,0,0,0,0,0,0,20201119,20210612
810,1,1,1,1,0,0,1,20201119,20210612
811,1,1,1,1,0,0,1,20201119,20210612
812,0,0,0,0,0,1,1,20201119,20210612
813,1,1,1,1,1,1,0,20201119,20210612
814,1,1,1,1,1,1,1,20201119,20210612
815,1,1,1,1,1,0,1,20201119,20210612
816,0,0,0,0,0,1,0,20201119,20210612
817,1,1,1,1,1,1,1,20201119,20210612
818,1,1,1,1,1,1,1,20201119,20210612
819,0,0,0,0,1,1,0,20201119,20210612
820,1,1,1,1,1,1,1,20201119,20210612
821,1,1,1,1,0,0,1,20201119,20210612
822,0,0,0,0,1,1,0,20201119,20210612
823,1,1,1,1,0,0,1,20201119,20210612
824,1,1,1,1,1,0,0,20201119,20210612
825,0,0,0,0,0,0,0,20201119,20210612
826,1,1,1,1,1,0,0,20201119,20210612
827,1,1,1,1,1,1,0,20201119,20210612
828,1,1,1,1,1,1,0,20201119,20210612
829,1,1,1,1,1,1,1,20201119,20210612
830,1,1,1,1,1,1,1,20201119,20210612
831,1,1,1,1,1,0,1,20201119,20210612
832,0,0,0,0,0,1,0,20201119,20210612
833,0,0,0,0,0,1,0,20201119,20210612
834,1,1,1,1,1,0,1,20201119,20210612
835,0,0,0,0,1,1,0,20201119,20210612
836,1,1,1,1,1,0,0,20201119,20210612
837,0,0,0,0,0,0,0,20201119,20210612
838,0,0,0,0,1,1,0,20201119,20210612
839,1,1,1,1,0,0,1,20201119,20210612
840,0,0,0,0,1,1,0,20201119,20210612
841,0,0,0,0,0,0,0,20201119,20210612
842,0,0,0,0,0,0,0,20201119,20210612
843,0,0,0,0,0,0,0,20201119,20210612
844,0,0,0,0,0,0,0,20201119,20210612
845,0,0,0,0,0,0,0,20201119,20210612
846,1,1,1,1,1,1,1,20201119,20210612
847,0,0,0,0,0,0,0,20201119,20210612
848,0,0,0,0,1,1,0,20201119,20210612
849,0,0,0,0,0,0,0,20201119,20210612
850,0,0,0,0,1,0,0,20201119,20210612
851,0,0,0,0,0,1,0,20201119,20210612
852,0,0,0,0,0,0,0,20201119,20210612
853,0,0,0,0,0,0,1,20201119,20210612
854,0,0,0,0,0,0,0,20201119,20210612
855,0,0,0,0,0,0,0,20201119,20210612
856,1,1,1,1,0,0,0,20201119,20210612
857,0,0,0,0,1,1,0,20201119,20210612
858,0,0,0,0,0,0,0,20201119,20210612
859,0,0,0,0,0,0,0,20201119,20210612
860,0,0,0,0,0,0,0,20201119,20210612
861,1,1,1,1,1,0,0,20201119,20210612
862,0,0,0,0,0,0,0,20201119,20210612
863,0,0,0,0,0,0,0,20201119,20210612
864,0,0,0,0,0,0,0,20201119,20210612
865,0,0,0,0,0,0,0,20201119,20210612
866,0,0,0,0,0,0,0,20201119,20210612
867,0,0,0,0,0,0,0,20201119,20210612
868,0,0,0,0,0,0,0,20201119,20210612
869,0,0,0,0,0,0,0,20201119,20210612
870,0,0,0,0,0,0,0,20201119,20210612
871,0,0,0,0,0,0,0,20201119,20210612
872,0,0,0,0,0,0,0,20201119,20210612
873,0,0,0,0,0,0,0,20201119,20210612
874,0,0,0,0,0,0,0,20201119,20210612
875,1,1,1,1,1,0,1,20201119,20210612
876,0,0,0,0,0,0,1,20201119,20210612
877,1,1,1,1,1,0,0,20201119,20210612
878,1,1,1,1,1,1,0,20201119,20210612
879,1,1,1,1,1,1,0,20201119,20210612
880,1,1,1,1,0,0,0,20201119,20210612
881,0,0,0,0,0,0,1,20201119,20210612
882,0,0,0,0,0,0,1,20201119,20210612
883,0,0,0,0,0,1,0,20201119,20210612
884,0,0,0,0,0,0,0,20201119,20210612
885,1,1,1,1,0,0,1,20201119,20210612
886,1,1,1,1,0,0,0,20201119,20210612
887,0,0,0,0,0,0,0,20201119,20210612
888,0,0,0,0,0,0,0,20201119,20210612
889,0,0,0,0,0,0,0,20201119,20210612
890,1,1,1,1,1,1,1,20201119,20210612
891,1,1,1,1,1,1,1,20201119,20210612
892,1,1,1,1,1,1,1,20201119,20210612
893,0,0,0,0,0,1,0,20201119,20210612
894,1,1,1,1,1,0,1,20201119,20210612
895,0,0,0,0,1,1,0,20201119,20210612
896,0,0,0,0,1,0,0,20201119,20210612
897,1,1,1,1,0,0,1,20201119,20210612
898,1,1,1,1,1,1,1,20201119,20210612
899,0,0,0,0,0,0,0,20201119,20210612
900,1,1,1,1,0,0,1,20201119,20210612
901,1,1,1,1,0,0,1,20201119,20210612
902,0,0,0,0,0,0,0,20201119,20210612
903,0,0,0,0,1,0,0,20201119,20210612
904,0,0,0,0,0,1,0,20201119,20210612
905,1,1,1,1,1,1,1,20201119,20210612
906,1,1,1,1,1,1,1,20201119,20210612
907,0,0,0,0,1,1,0,20201119,20210612
908,0,0,0,0,0,0,0,20201119,20210612
909,0,0,0,0,0,0,0,20201119,20210612
910,0,0,0,0,0,0,0,20201119,20210612
911,1,1,1,1,0,0,1,20201119,20210612
912,1,1,1,1,1,0,0,20201119,20210612
913,0,0,0,0,0,1,0,20201119,20210612
914,1,1,1,1,1,0,1,20201119,20210612
915,0,0,0,0,0,1,1,20201119,20210612
916,1,1,1,1,1,0,0,20201119,20210612
917,1,1,1,1,1,1,0,20201119,20210612
918,0,0,0,0,0,1,0,20201119,20210612
919,1,1,1,1,1,1,1,20201119,20210612
920,1,1,1,1,1,1,0,20201119,20210612
921,1,1,1,1,0,0,1,20201119,20210612
922,0,0,0,0,1,1,0,20201119,20210612
923,0,0,0,0,1,1,0,20201119,20210612
924,1,1,1,1,0,0,1,20201119,20210612
925,0,0,0,0,0,0,0,20201119,20210612
926,1,1,1,1,1,1,1,20201119,20210612
927,1,1,1,1,0,0,1,20201119,20210612
928,0,0,0,0,1,0,0,20201119,20210612
929,1,1,1,1,1,1,1,20201119,20210612
930,1,1,1,1,1,1,1,20201119,20210612
931,0,0,0,0,1,1,0,20201119,20210612
932,0,0,0,0,1,1,0,20201119,20210612
933,1,1,1,1,0,0,1,20201119,20210612
934,1,1,1,1,1,1,1,20201119,20210612
935,0,0,0,0,1,1,0,20201119,20210612
936,1,1,1,1,1,0,1,20201119,20210612
937,1,1,1,1,0,0,1,20201119,20210612
938,1,1,1,1,0,0,1,20201119,20210612
939,1,1,1,1,1,1,1,20201119,20210612
940,1,1,1,1,1,1,1,20201119,20210612
941,1,1,1,1,1,0,1,20201119,20210612
942,0,0,0,0,1,1,0,20201119,20210612
943,1,1,1,1,1,1,1,20201119,20210612
944,0,0,0,0,0,0,0,20201119,20210612
945,0,0,0,0,0,0,0,20201119,20210612
946,0,0,0,0,0,0,0,20201119,20210612
947,1,1,1,1,0,0,1,20201119,20210612
948,0,0,0,0,1,1,0,20201119,20210612
949,1,1,1,1,1,1,1,20201119,20210612
950,1,1,1,1,1,0,0,20201119,20210612
951,1,1,1,1,1,0,0,20201119,20210612
952,0,0,0,0,0,0,0,20201119,20210612
953,0,0,0,0,0,0,0,20201119,20210612
954,1,1,1,1,0,0,1,20201119,20210612
955,0,0,0,0,0,0,0,20201119,20210612
956,0,0,0,0,0,1,1,20201119,20210612
957,0,0,0,0,0,0,0,20201119,20210612
958,0,0,0,0,0,0,0,20201119,20210612
959,0,0,0,0,0,0,0,20201119,20210612
960,0,0,0,0,0,0,0,20201119,20210612
961,0,0,0,0,0,0,0,20201119,20210612
962,0,0,0,0,0,0,0,20201119,20210612
963,0,0,0,0,0,0,0,20201119,20210612
964,1,1,1,1,1,1,1,20201119,20210612
965,1,1,1,1,1,1,1,20201119,20210612
966,1,1,1,1,1,1,1,20201119,20210612
967,1,1,1,1,1,1,1,20201119,20210612
968,1,1,1,1,1,1,1,20201119,20210612
969,1,1,1,1,1,1,1,20201119,20210612
970,1,1,1,1,1,1,1,20201119,20210612
971,1,1,1,1,1,1,1,20201119,20210612
972,1,1,1,1,1,1,1,20201119,20210612
973,1,1,1,1,1,1,1,20201119,20210612
974,0,0,0,0,0,0,0,20201119,20210612
975,0,0,0,0,0,0,0,20201119,20210612
976,1,1,1,1,1,1,1,20201119,20210612
977,0,0,0,0,0,0,0,20201119,20210612
978,1,1,1,1,1,1,1,20201119,20210612
979,0,0,0,0,0,0,0,20201119,20210612
980,1,1,1,1,1,0,0,20201119,20210612
981,0,0,0,0,0,0,0,20201119,20210612
982,1,1,1,1,0,0,0,20201119,20210612
983,1,1,1,0,0,0,0,20201119,20210612
984,0,0,0,0,0,0,0,20201119,20210612
985,1,1,1,1,1,0,0,20201119,20210612
986,0,0,0,0,0,1,1,20201119,20210612
987,0,0,0,0,0,0,0,20201119,20210612
988,0,0,0,0,0,0,0,20201119,20210612
989,0,0,0,0,0,0,0,20201119,20210612
990,0,0,0,0,0,0,0,20201119,20210612
991,0,0,0,0,0,0,0,20201119,20210612
992,0,0,0,0,0,0,0,20201119,20210612
993,0,0,0,0,0,0,0,20201119,20210612
994,0,0,0,0,0,0,0,20201119,20210612
995,0,0,0,0,0,0,0,20201119,20210612
996,0,0,0,0,0,0,0,20201119,20210612
997,0,0,0,0,0,0,0,20201119,20210612
998,0,0,0,0,0,0,0,20201119,20210612
999,0,0,0,0,0,0,0,20201119,20210612
1000,0,0,0,0,0,0,0,20201119,20210612
1001,0,0,0,0,0,0,0,20201119,20210612
1002,0,0,0,0,0,0,0,20201119,20210612
1003,0,0,0,0,0,0,0,20201119,20210612
1004,0,0,0,0,0,0,0,20201119,20210612
1005,0,0,0,0,0,0,0,20201119,20210612
1006,0,0,0,0,0,0,0,20201119,20210612
1007,1,1,1,1,1,1,1,20201119,20210612
1008,0,0,0,0,0,0,0,20201119,20210612
1009,1,1,1,1,1,1,1,20201119,20210612
1010,0,0,0,0,0,1,1,20201119,20210612
1011,1,1,1,1,0,0,0,20201119,20210612
1012,1,1,1,1,1,0,0,20201119,20210612
1013,0,0,0,0,0,0,0,20201119,20210612
1014,0,0,0,0,0,0,0,20201119,20210612
1015,1,1,1,1,1,1,1,20201119,20210612
1016,0,0,0,0,0,0,0,20201119,20210612
1017,1,1,1,1,1,0,0,20201119,20210612
1018,0,0,0,0,0,0,0,20201119,20210612
1019,0,0,0,0,0,0,0,20201119,20210612
1020,1,1,1,1,1,1,0,20201119,20210612
1021,0,0,0,0,0,0,1,20201119,20210612
1022,1,1,1,1,1,0,0,20201119,20210612
1023,0,0,0,0,0,0,0,20201119,20210612
1024,1,1,1,1,1,1,1,20201119,20210612
1025,1,1,1,1,1,1,1,20201119,20210612
1026,1,1,1,1,1,1,1,20201119,20210612
1027,0,0,0,0,0,0,0,20201119,20210612
1028,0,0,0,0,0,0,0,20201119,20210612
1029,0,0,0,0,0,0,0,20201119,20210612
1030,0,0,0,0,0,0,0,20201119,20210612
1031,1,1,1,1,0,0,0,20201119,20210612
1032,0,0,0,0,0,0,0,20201119,20210612
1033,0,0,0,0,0,0,0,20201119,20210612
1034,0,0,0,0,0,0,0,20201119,20210612
1035,0,0,0,0,0,0,0,20201119,20210612
1036,0,0,0,0,0,1,1,20201119,20210612
1037,0,0,0,0,0,0,0,20201119,20210612
1038,0,0,0,0,0,0,1,20201119,20210612
1039,0,0,0,0,0,0,0,20201119,20210612
1040,0,0,0,0,1,0,0,20201119,20210612
1041,0,0,0,0,0,0,0,20201119,20210612
1042,1,1,1,1,1,1,1,20201119,20210612
1043,0,0,0,0,0,0,0,20201119,20210612
1044,1,1,1,1,1,0,0,20201119,20210612
1045,0,0,0,0,0,1,1,20201119,20210612
1046,0,0,0,0,0,0,0,20201119,20210612
1047,0,0,0,0,0,0,1,20201119,20210612
1048,0,0,0,0,0,1,0,20201119,20210612
1049,0,0,0,0,0,1,1,20201119,20210612
1050,1,0,0,0,0,0,0,20201119,20210612
1051,0,0,0,0,0,0,0,20201119,20210612
1052,0,0,0,0,0,0,0,20201119,20210612
1053,0,0,0,0,0,0,0,20201119,20210612
1054,0,0,0,0,0,0,0,20201119,20210612
1055,0,0,0,0,0,0,0,20201119,20210612
1056,0,0,0,0,0,0,0,20201119,20210612
1057,0,0,0,0,0,0,0,20201119,20210612
1058,0,0,0,0,0,0,0,20201119,20210612
1059,1,1,1,1,1,0,0,20201119,20210612
1060,1,1,1,1,1,1,1,20201119,20210612
1061,0,0,0,0,0,0,0,20201119,20210612
1062,0,0,0,0,0,0,0,20201119,20210612
1063,1,1,1,1,1,1,0,20201119,20210612
1064,0,0,0,0,0,0,0,20201119,20210612
1065,1,1,1,1,1,0,1,20201119,20210612
1066,1,1,1,1,1,1,1,20201119,20210612
1067,1,1,1,1,1,1,0,20201119,20210612
1068,1,1,1,1,1,0,0,20201119,20210612
1069,0,0,0,0,0,0,0,20201119,20210612
1070,0,0,0,0,0,0,0,20201119,20210612
1071,0,0,0,0,0,0,0,20201119,20210612
1072,0,0,0,0,0,0,0,20201119,20210612
1073,0,0,0,0,0,0,0,20201119,20210612
1074,0,0,0,0,0,0,0,20201119,20210612
1075,0,0,0,0,0,0,0,20201119,20210612
1076,0,0,0,0,0,0,0,20201119,20210612
1077,0,0,0,0,0,0,0,20201119,20210612
1078,0,0,0,0,0,0,0,20201119,20210612
1079,0,0,0,0,0,0,0,20201119,20210612
1080,0,0,0,0,0,0,0,20201119,20210612
1081,1,1,1,1,1,1,1,20201119,20210612
1082,0,0,0,0,0,0,0,20201119,20210612
1083,0,0,0,0,0,1,1,20201119,20210612
1084,1,1,1,1,0,0,0,20201119,20210612
1085,0,0,0,0,0,0,0,20201119,20210612
1086,0,0,0,0,0,0,0,20201119,20210612
1087,0,0,0,0,0,0,0,20201119,20210612
1088,0,0,0,0,0,0,0,20201119,20210612
1089,1,1,1,1,1,1,1,20201119,20210612
1090,0,0,0,0,0,0,0,20201119,20210612
1091,1,1,1,1,1,1,1,20201119,20210612
1092,0,0,0,0,0,0,0,20201119,20210612
1093,0,0,0,0,0,1,0,20201119,20210612
1094,0,0,0,0,0,0,0,20201119,20210612
1095,0,0,0,0,0,0,0,20201119,20210612
1096,0,0,0,0,0,0,0,20201119,20210612
1097,1,1,1,1,1,0,0,20201119,20210612
1098,1,1,1,1,1,0,0,20201119,20210612
1099,1,1,1,1,1,1,1,20201119,20210612
1100,0,0,0,0,0,1,1,20201119,20210612
1101,1,1,1,1,1,1,1,20201119,20210612
1102,0,0,0,0,0,0,0,20201119,20210612
1103,1,1,1,1,1,1,1,20201119,20210612
1104,0,0,0,0,0,0,0,20201119,20210612
1105,0,0,0,0,0,0,0,20201119,20210612
1106,1,1,1,1,0,0,1,20201119,20210612
1107,1,1,1,1,1,1,1,20201119,20210612
1108,0,0,0,0,0,0,1,20201119,20210612
1109,0,0,0,0,0,1,0,20201119,20210612
1110,0,0,0,0,0,0,0,20201119,20210612
1111,1,1,1,1,1,0,0,20201119,20210612
1112,1,1,1,1,1,1,0,20201119,20210612
1113,1,1,1,1,1,0,1,20201119,20210612
1114,0,0,0,0,1,1,0,20201119,20210612
1115,0,0,0,0,0,0,0,20201119,20210612
1116,0,0,0,0,0,0,0,20201119,20210612
1117,0,0,0,0,0,1,1,20201119,20210612
1118,0,0,0,0,0,0,0,20201119,20210612
1119,0,0,0,0,0,0,0,20201119,20210612
1120,0,0,0,0,0,0,0,20201119,20210612
1121,1,1,1,1,1,1,1,20201119,20210612
1122,0,0,0,0,0,0,0,20201119,20210612
1123,0,0,0,0,0,0,0,20201119,20210612
1124,0,0,0,0,0,0,0,20201119,20210612
1125,0,0,0,0,0,0,0,20201119,20210612
1126,1,1,1,1,1,1,1,20201119,20210612
1127,1,1,1,1,0,0,1,20201119,20210612
1128,0,0,0,0,0,0,0,20201119,20210612
1129,0,0,0,0,0,0,0,20201119,20210612
1130,0,0,0,0,0,1,1,20201119,20210612
1131,1,1,1,1,1,1,1,20201119,20210612
1132,0,0,0,0,0,1,1,20201119,20210612
1133,0,0,0,0,0,1,1,20201119,20210612
1134,0,0,0,0,0,0,0,20201119,20210612
1135,0,0,0,0,0,0,0,20201119,20210612
1136,0,0,0,0,0,0,0,20201119,20210612
1137,0,0,0,0,1,1,1,20201119,20210612
1138,1,1,1,1,0,0,0,20201119,20210612
1139,0,0,0,0,0,0,1,20201119,20210612
1140,0,1,1,1,1,0,0,20201119,20210612
1141,1,0,0,0,0,0,0,20201119,20210612
1142,1,1,1,1,1,1,1,20201119,20210612
1143,1,1,1,1,1,0,1,20201119,20210612
1144,1,1,1,1,0,0,0,20201119,20210612
1145,0,0,0,0,0,0,0,20201119,20210612
1146,0,0,0,0,0,0,0,20201119,20210612
1147,0,0,0,0,0,0,0,20201119,20210612
1148,0,0,0,0,0,0,0,20201119,20210612
1149,0,0,0,0,0,0,1,20201119,20210612
1150,0,0,0,0,0,0,0,20201119,20210612
1151,1,1,1,1,0,0,0,20201119,20210612
1152,0,0,0,0,0,0,0,20201119,20210612
1153,0,0,0,0,0,0,0,20201119,20210612
1154,1,1,1,1,1,1,0,20201119,20210612
1155,0,0,0,0,0,0,0,20201119,20210612
